,metric
0,0.3412877023220062
1,0.4080234169960022
2,0.37917864322662354
3,-0.8310770988464355
4,0.7600936889648438
5,0.22307395935058594
6,0.3905809819698334
7,-0.7292060852050781
8,0.11432208120822906
9,-0.7275151610374451
10,-0.8802719712257385
11,0.5818681716918945
12,0.39703112840652466
13,0.00791647844016552
14,0.6503494381904602
15,-0.18428348004817963
16,-0.2762101888656616
17,0.808775782585144
18,-0.7974560856819153
19,-0.9758062958717346
20,-0.15120495855808258
21,-0.3737262189388275
22,-0.0020028473809361458
23,0.7053545117378235
24,-0.037901319563388824
25,0.7776217460632324
26,-0.29176971316337585
27,-0.8353882431983948
28,0.671314001083374
29,0.41639548540115356
30,0.06555430591106415
31,0.7253880500793457
32,-0.7786878943443298
33,-0.17228367924690247
34,0.47639384865760803
35,-0.7616012096405029
36,0.39915013313293457
37,-0.7933512330055237
38,-0.6271308064460754
39,0.5734419226646423
40,0.3585223853588104
41,-0.5849009156227112
42,0.5868093371391296
43,-0.9453192353248596
44,0.7863870859146118
45,0.23241502046585083
46,0.15693512558937073
47,0.24761775135993958
48,0.3536142110824585
49,0.5348497629165649
50,-0.9997278451919556
51,0.06244690343737602
52,-0.0903506726026535
53,0.4705146849155426
54,0.06173131987452507
55,-0.2665068209171295
56,-0.20610672235488892
57,0.9433366656303406
58,0.1359061747789383
59,-0.3602701425552368
60,0.4080861210823059
61,0.8432915210723877
62,0.06717102229595184
63,-0.8633546829223633
64,0.33412861824035645
65,0.7976254224777222
66,0.2634029984474182
67,-0.404933363199234
68,0.4768418073654175
69,-0.7340889573097229
70,0.573268473148346
71,0.09497163444757462
72,0.26478371024131775
73,0.3794567883014679
74,0.7464266419410706
75,-0.4452940821647644
76,-0.8671122789382935
77,0.7592117786407471
78,0.09988227486610413
79,0.044158436357975006
80,0.47522175312042236
81,-0.6826242208480835
82,0.4237494468688965
83,-0.9559617638587952
84,0.3892381191253662
85,0.44277316331863403
86,-0.8706711530685425
87,0.6138296723365784
88,-0.7722158432006836
89,0.7708656191825867
90,0.4964621365070343
91,0.07468604296445847
92,0.43207091093063354
93,0.27090755105018616
94,0.34812280535697937
95,-0.3760922849178314
96,0.5239323973655701
97,-0.8756465911865234
98,-0.6816397309303284
99,-0.6289647221565247
100,0.5558534860610962
101,0.36460497975349426
102,0.34341397881507874
103,0.4060770869255066
104,0.5160296559333801
105,0.08691751211881638
106,-0.5113695859909058
107,0.5946462154388428
108,0.3069743514060974
109,0.13782505691051483
110,0.8309176564216614
111,0.47778773307800293
112,0.4319038391113281
113,0.572801947593689
114,-0.015578842721879482
115,-0.7476591467857361
116,0.3174263834953308
117,0.41194233298301697
118,-0.004178320989012718
119,0.14626026153564453
120,0.18417856097221375
121,0.11027968674898148
122,0.6574417352676392
123,0.7872575521469116
124,0.43131881952285767
125,-0.11645260453224182
126,0.13085560500621796
127,0.5408831238746643
128,0.8684443831443787
129,0.3918253183364868
130,0.855405330657959
131,0.33522528409957886
132,-0.24045413732528687
133,0.29232800006866455
134,0.2930114269256592
135,0.3513098359107971
136,0.24308528006076813
137,-0.5735881328582764
138,0.6448976397514343
139,0.9538291096687317
140,-0.35401976108551025
141,0.40839606523513794
142,-0.9617680311203003
143,0.17966730892658234
144,-0.17335012555122375
145,0.5374464392662048
146,0.3011886775493622
147,0.8160446882247925
148,-0.11778072267770767
149,0.382669597864151
150,0.5436786413192749
151,-0.9519980549812317
152,0.5901098847389221
153,-0.2906988263130188
154,0.4104340374469757
155,-0.5812053084373474
156,0.5330098271369934
157,0.040035221725702286
158,0.3422812223434448
159,0.13558195531368256
160,-0.6703816056251526
161,-0.9122717380523682
162,0.5583855509757996
163,0.18373750150203705
164,-0.5402328968048096
165,0.2885090112686157
166,0.6231707334518433
167,-0.5898029208183289
168,0.3221944272518158
169,-0.10589589923620224
170,-0.9739250540733337
171,-0.3437959551811218
172,0.5433930158615112
173,0.75918048620224
174,0.6585051417350769
175,-0.04935572296380997
176,0.14125125110149384
177,0.20062097907066345
178,-0.2120220810174942
179,-0.4065358340740204
180,0.22630561888217926
181,0.7324389219284058
182,-0.3492410182952881
183,-0.6140145659446716
184,-0.9899091720581055
185,-0.7635288238525391
186,0.6291418075561523
187,0.0718502402305603
188,0.6516492962837219
189,0.3556413948535919
190,0.4955069422721863
191,0.13877256214618683
192,0.5677683353424072
193,0.9026952385902405
194,-0.3782103955745697
195,-0.16618677973747253
196,0.1550275683403015
197,0.08965840190649033
198,0.5364593267440796
199,-0.10989373177289963
200,-0.41036203503608704
201,0.7616263628005981
202,-0.7647230625152588
203,0.3344574570655823
204,-0.42303982377052307
205,-0.12574340403079987
206,0.12226969748735428
207,-0.20317213237285614
208,0.4568987488746643
209,-0.4538413882255554
210,0.02802116610109806
211,-0.05559743195772171
212,-0.9878548979759216
213,0.16565139591693878
214,0.20798620581626892
215,0.5007843375205994
216,-0.8353460431098938
217,0.48461854457855225
218,0.1461619883775711
219,-0.2522331774234772
220,-0.204787015914917
221,0.4732896387577057
222,0.07552056014537811
223,0.4874466359615326
224,0.5836828351020813
225,0.5221005082130432
226,-0.3220665454864502
227,-0.48421216011047363
228,-0.34755536913871765
229,-0.7538644075393677
230,-0.3249782621860504
231,-0.576396107673645
232,0.7950474619865417
233,0.1395357996225357
234,0.19658346474170685
235,0.25568991899490356
