,metric
0,0.08902082592248917
1,0.31511959433555603
2,0.35246315598487854
3,0.8503002524375916
4,0.09135075658559799
5,-0.16320288181304932
6,0.056054070591926575
7,-0.12202275544404984
8,0.6856504678726196
9,0.1364048570394516
10,-0.21809746325016022
11,-0.651750922203064
12,0.5503609776496887
13,0.38063523173332214
14,0.3346376419067383
15,0.6563981771469116
16,0.1865805834531784
17,-0.926060140132904
18,0.3060728907585144
19,0.6862873435020447
20,-0.9136608839035034
21,-0.9283372759819031
22,0.4505670964717865
23,-0.4287068545818329
24,0.41887515783309937
25,0.6356214284896851
26,0.3499603867530823
27,0.09535945951938629
28,0.3737451434135437
29,0.1819995641708374
30,0.7275775074958801
31,0.37198761105537415
32,-0.07721733301877975
33,0.15549857914447784
34,0.7210540771484375
35,0.5067176222801208
36,0.5061869025230408
37,-0.7352460622787476
38,0.7193276882171631
39,0.15336212515830994
40,0.38838905096054077
41,0.4633955657482147
42,-0.299236536026001
43,0.2683260440826416
44,0.4411173164844513
45,0.5675225853919983
46,0.6034301519393921
47,0.31154122948646545
48,0.06328357756137848
49,-0.19649088382720947
50,0.19285589456558228
51,0.3256588876247406
52,0.4141245186328888
53,0.17984966933727264
54,0.4817092716693878
55,0.08925612270832062
56,0.4814203083515167
57,0.27513137459754944
58,0.2567806839942932
59,0.7612021565437317
60,0.4002458155155182
61,0.03695284575223923
62,-0.19351403415203094
63,0.6706743836402893
64,-0.24782156944274902
65,0.320794016122818
66,0.3317434787750244
67,0.4874396324157715
68,0.1622898131608963
69,0.34199804067611694
70,0.25805240869522095
71,0.4325072765350342
72,0.14552181959152222
73,0.6261796951293945
74,0.14332124590873718
75,0.3012903928756714
76,0.37770599126815796
77,0.2605041563510895
78,0.5195410847663879
79,-0.1708451807498932
80,0.48854008316993713
81,0.5813857316970825
82,0.39824050664901733
83,-0.8105207681655884
84,-0.3309873640537262
85,-0.7340117692947388
86,0.6982106566429138
87,0.0933307334780693
88,0.21926036477088928
89,0.11130350083112717
90,-0.25652703642845154
91,0.5094053745269775
92,0.5671312212944031
93,-0.26058244705200195
94,0.059072960168123245
95,0.2748206853866577
96,0.196955606341362
97,-0.6763507723808289
98,-0.08756395429372787
99,0.6279004216194153
100,0.26152241230010986
101,-0.737062394618988
102,-0.13779066503047943
103,0.1426471769809723
104,0.8559653759002686
105,0.07938896864652634
106,0.5073022842407227
107,-0.9284613728523254
108,0.2462572157382965
109,0.2668055593967438
110,0.5336878895759583
111,0.6070045232772827
112,0.6196025609970093
113,0.34827396273612976
114,0.098724365234375
115,0.11420436948537827
116,-0.37178584933280945
117,0.06939783692359924
118,-0.13396628201007843
119,0.054101746529340744
120,0.5702791810035706
121,0.5720716118812561
122,-0.0786968544125557
123,-0.6496512293815613
124,0.4376285970211029
125,-0.11211246997117996
126,0.34064969420433044
127,0.43474721908569336
128,0.0498228445649147
129,-0.04808319732546806
130,0.5185813903808594
131,-0.047864027321338654
132,0.20394575595855713
133,0.64192795753479
134,0.45559921860694885
135,0.49527037143707275
136,0.4154421091079712
137,0.21842436492443085
138,0.4323611855506897
139,0.2790808379650116
140,0.47670143842697144
141,0.22845515608787537
142,-0.5319761633872986
143,0.08277953416109085
144,-0.1604071855545044
145,0.44521865248680115
146,0.1897851824760437
147,0.1481265276670456
148,0.09303145855665207
149,0.1499573290348053
150,0.4885823726654053
151,0.3145104944705963
152,-0.3463309407234192
153,0.45332953333854675
154,0.21133126318454742
155,0.38997235894203186
156,0.5135378837585449
157,0.44472387433052063
158,-0.3723030388355255
159,0.03205173462629318
160,0.09964584559202194
161,-0.4319818317890167
162,-0.8819619417190552
163,0.0942901074886322
164,0.3649657368659973
165,-0.12255587428808212
166,0.33665210008621216
167,0.6728854179382324
168,-0.7343506813049316
169,0.35400524735450745
170,0.5332698225975037
171,0.32050570845603943
172,0.7538599967956543
173,0.009616119787096977
174,0.26350292563438416
175,-0.28613442182540894
176,0.09478069841861725
177,0.612703263759613
178,-0.04011747986078262
179,0.3949741721153259
180,-0.031435634940862656
181,-0.7537069320678711
182,0.28060391545295715
183,0.2732596695423126
184,0.5923618674278259
185,0.4286152720451355
186,0.3896379768848419
187,0.15403129160404205
188,0.7790427207946777
189,0.508419930934906
190,0.18970522284507751
191,0.6288414001464844
192,0.1982208639383316
